commit_sha,id,number,state,body,title,created_at,updated_at,closed_at,merged_at,draft
34bf6dc9faa08144e925df4fa1838551b16d6c2a,82572099,189,closed,"This PR fixes a panic introduces by PR https://github.com/gorilla/mux/pull/184 that manifests within Google App Engine. For more information about the underlying problem, see issue https://github.com/gorilla/mux/issues/188.

Basically, certain assumptions about the value of `RequestURI` don't hold within the App Engine sandbox environment.
","Make the new getPath method safer, fixing panics within App Engine",2016-08-24 16:09:40+00:00,2016-08-25 12:38:22+00:00,2016-08-24 23:34:02+00:00,2016-08-24 23:34:02+00:00,False
674ef1c28022f33fa7200f59db45e604557f0380,81490875,184,closed,,Add mechanism to route based on the escaped path,2016-08-16 15:20:00+00:00,2016-08-30 19:14:10+00:00,2016-08-24 13:45:17+00:00,2016-08-24 13:45:17+00:00,False
780415097119f6f61c55475fe59b66f3c3e9ea53,79591604,180,closed,,[docs] Add logo to README.,2016-08-01 15:52:57+00:00,2016-08-01 17:00:48+00:00,2016-08-01 17:00:46+00:00,2016-08-01 17:00:46+00:00,False
3b15f12d155ae3bd4cc34b6919054b0b71bceed9,79588388,179,closed,"Addresses the static file serving docs in https://github.com/gorilla/mux/issues/151
",[docs] Add static file example to README; doc.go.,2016-08-01 15:33:52+00:00,2016-08-01 15:51:16+00:00,2016-08-01 15:51:14+00:00,2016-08-01 15:51:14+00:00,False
a49d62f618e6dc4a7a7d1f0ad69744a158c21f23,78708500,177,closed,"In old version error was not returned properly, In one walkFn call
error was checked only for SkipRouter but not for nil.
",Fix error handling in  Router.Walk,2016-07-25 16:07:48+00:00,2016-07-27 01:54:17+00:00,2016-07-27 01:54:17+00:00,2016-07-27 01:54:17+00:00,False
cf57124f1d4afc95248c663c559ef789ee099087,78708500,177,closed,"In old version error was not returned properly, In one walkFn call
error was checked only for SkipRouter but not for nil.
",Fix error handling in  Router.Walk,2016-07-25 16:07:48+00:00,2016-07-27 01:54:17+00:00,2016-07-27 01:54:17+00:00,2016-07-27 01:54:17+00:00,False
d391bea3118c9fc17a88d62c9189bb791255e0ef,77761645,175,closed,"remove the redundant right parenthesis
",fix README.md,2016-07-18 05:40:41+00:00,2016-07-18 15:11:59+00:00,2016-07-18 15:11:59+00:00,2016-07-18 15:11:59+00:00,False
198f95d82475f2355940a96859f8b51a140ff86f,77761645,175,closed,"remove the redundant right parenthesis
",fix README.md,2016-07-18 05:40:41+00:00,2016-07-18 15:11:59+00:00,2016-07-18 15:11:59+00:00,2016-07-18 15:11:59+00:00,False
9fa818a44c2bf1396a17f9d5a3c0f6dd39d2ff8e,72643892,170,closed,"Ref https://github.com/gorilla/mux/commit/12a13f34e4fd6f7c8cbd499c446bded8d09ad8ad#commitcomment-17371551
",[ci] Update .travis-ci to skip install block.,2016-06-05 23:28:56+00:00,2016-06-05 23:35:53+00:00,2016-06-05 23:35:21+00:00,2016-06-05 23:35:21+00:00,False
e84fac997f7f9015ca0c5a35bf0e7922070c98cb,72597208,169,closed,"Fixes https://github.com/gorilla/mux/issues/168

This should be backwards compatible, since the usage of gorilla/context was an implementation detail and not exposed publicly.

When go1.7+ is used, the native [context.Context](https://tip.golang.org/pkg/net/http/#Request.Context) object on the http.Request will be used. On older version of go, gorilla/context will be used.
",Store vars and route in context.Context when go1.7+ is used,2016-06-04 08:43:14+00:00,2016-07-30 00:13:18+00:00,2016-06-04 16:35:56+00:00,2016-06-04 16:35:56+00:00,False
fdfca9f9173962ed22bc63adc02a1589e43c1405,72597208,169,closed,"Fixes https://github.com/gorilla/mux/issues/168

This should be backwards compatible, since the usage of gorilla/context was an implementation detail and not exposed publicly.

When go1.7+ is used, the native [context.Context](https://tip.golang.org/pkg/net/http/#Request.Context) object on the http.Request will be used. On older version of go, gorilla/context will be used.
",Store vars and route in context.Context when go1.7+ is used,2016-06-04 08:43:14+00:00,2016-07-30 00:13:18+00:00,2016-06-04 16:35:56+00:00,2016-06-04 16:35:56+00:00,False
5dd56998c22c824ad2e13c50bc3213e85b125134,72597208,169,closed,"Fixes https://github.com/gorilla/mux/issues/168

This should be backwards compatible, since the usage of gorilla/context was an implementation detail and not exposed publicly.

When go1.7+ is used, the native [context.Context](https://tip.golang.org/pkg/net/http/#Request.Context) object on the http.Request will be used. On older version of go, gorilla/context will be used.
",Store vars and route in context.Context when go1.7+ is used,2016-06-04 08:43:14+00:00,2016-07-30 00:13:18+00:00,2016-06-04 16:35:56+00:00,2016-06-04 16:35:56+00:00,False
bd09be08ed4377796d312df0a45314e11b8f5dc1,71394896,165,closed,"As someone new to Go and still learning Go idioms, I spent a little bit too long diagnose why
the `ListenAndServe` call wasn't blocking. The reason is returned as an error but the full example in the README does not log the return value. My reason was port 8000 was occupied on my machine.

The examples [here](https://golang.org/pkg/net/http/) wrap `ListenAndServe` in `log.Fatal` so I'm guessing this is an idiom.

Might save someone a few mins of scratching their head, particularly if they're new to Go, like me.
",Log ListenAndServe's err response in Full Example,2016-05-25 13:52:10+00:00,2016-05-25 14:09:14+00:00,2016-05-25 14:09:13+00:00,2016-05-25 14:09:13+00:00,False
0d753bb8ca03e2ff6017f7a82e3dd56187cd28d6,71394896,165,closed,"As someone new to Go and still learning Go idioms, I spent a little bit too long diagnose why
the `ListenAndServe` call wasn't blocking. The reason is returned as an error but the full example in the README does not log the return value. My reason was port 8000 was occupied on my machine.

The examples [here](https://golang.org/pkg/net/http/) wrap `ListenAndServe` in `log.Fatal` so I'm guessing this is an idiom.

Might save someone a few mins of scratching their head, particularly if they're new to Go, like me.
",Log ListenAndServe's err response in Full Example,2016-05-25 13:52:10+00:00,2016-05-25 14:09:14+00:00,2016-05-25 14:09:13+00:00,2016-05-25 14:09:13+00:00,False
9c19ed558d5df4da88e2ade9c8940d742aef0e7e,61969350,154,closed,"This PR rebases https://github.com/gorilla/mux/pull/54 on the latest master. Most works were done by @whatupdave.

/cc @elithrar
",Add SkipClean option,2016-03-07 19:45:47+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,False
12a13f34e4fd6f7c8cbd499c446bded8d09ad8ad,61969350,154,closed,"This PR rebases https://github.com/gorilla/mux/pull/54 on the latest master. Most works were done by @whatupdave.

/cc @elithrar
",Add SkipClean option,2016-03-07 19:45:47+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,False
05d9d908e791c45f6deff3ea85fd6fd3a340a4c7,61969350,154,closed,"This PR rebases https://github.com/gorilla/mux/pull/54 on the latest master. Most works were done by @whatupdave.

/cc @elithrar
",Add SkipClean option,2016-03-07 19:45:47+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,False
9935257381196ec7a0d4fd92fa0f61f24cd014bc,61969350,154,closed,"This PR rebases https://github.com/gorilla/mux/pull/54 on the latest master. Most works were done by @whatupdave.

/cc @elithrar
",Add SkipClean option,2016-03-07 19:45:47+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,False
a41434aac388acdf2aa28ba41cde5cd998feedd3,61969350,154,closed,"This PR rebases https://github.com/gorilla/mux/pull/54 on the latest master. Most works were done by @whatupdave.

/cc @elithrar
",Add SkipClean option,2016-03-07 19:45:47+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,False
8e05c69b5a3a77a2eafb48df5f230250d2752718,63295737,158,closed,"const DefaultRemoteAddr is unused in old_test.
",old_test: const DefaultRemoteAddr is unused.,2016-03-17 21:29:09+00:00,2016-03-17 21:35:24+00:00,2016-03-17 21:34:30+00:00,2016-03-17 21:34:30+00:00,False
65c2651643a9eb5438d10f1c492ba892fe96244f,61985744,155,closed,"Changes in https://github.com/gorilla/mux/pull/144 broke regexp matching for case insensitive groups. 

This adds a test scenario and a small hunk of code reverted to what it was prior to the PR.
",Allowing case insensitive regexp groups after PR #144,2016-03-07 21:43:12+00:00,2016-03-07 22:01:44+00:00,2016-03-07 22:01:44+00:00,2016-03-07 22:01:44+00:00,False
786d36e5ab042d67efe94022439cf6c91ee711dc,61969350,154,closed,"This PR rebases https://github.com/gorilla/mux/pull/54 on the latest master. Most works were done by @whatupdave.

/cc @elithrar
",Add SkipClean option,2016-03-07 19:45:47+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,False
8ac5cf967fbadf2522625826070379e0fd6e2f98,61969350,154,closed,"This PR rebases https://github.com/gorilla/mux/pull/54 on the latest master. Most works were done by @whatupdave.

/cc @elithrar
",Add SkipClean option,2016-03-07 19:45:47+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,2016-05-02 17:56:24+00:00,False
f7ac7251e3b615c63207d481413aab0726812499,39498612,104,closed,"to make it easier to generate a API page that lists all routes by template

This works well with https://github.com/gorilla/mux/pull/83 so you can do something like

`````` go
func Index(router *mux.Router) *index {
    return &index{router}
}

type index struct {
    router *mux.Router
}

func (h *index) ServeHTTP(rw http.ResponseWriter, req *http.Request) {
    h.router.Walk(func(route *mux.Route, router *mux.Router, ancestors []*mux.Route) error {
        path, _ := route.URLPathTemplate()
        fmt.Fprintf(rw, ""%s\n"", path)
        return nil
    })
}```
``````
",Add URLPathTemplate to Route …,2015-07-08 16:50:50+00:00,2016-03-05 22:20:54+00:00,2016-03-05 13:56:38+00:00,2016-03-05 13:56:38+00:00,False
02c98b3f736c94c45d11bef7b60023f752c2d21d,61023575,150,closed,"- SkipRouter should also be ErrRouterSkipped (or similar) but a change would
  break the public API.
",[docs] Satisfied golint.,2016-02-29 03:33:13+00:00,2016-02-29 03:40:57+00:00,2016-02-29 03:40:56+00:00,2016-02-29 03:40:56+00:00,False
f84ab9ab620f5ac2d587d5688b7b0820b5bdf9bf,39498612,104,closed,"to make it easier to generate a API page that lists all routes by template

This works well with https://github.com/gorilla/mux/pull/83 so you can do something like

`````` go
func Index(router *mux.Router) *index {
    return &index{router}
}

type index struct {
    router *mux.Router
}

func (h *index) ServeHTTP(rw http.ResponseWriter, req *http.Request) {
    h.router.Walk(func(route *mux.Route, router *mux.Router, ancestors []*mux.Route) error {
        path, _ := route.URLPathTemplate()
        fmt.Fprintf(rw, ""%s\n"", path)
        return nil
    })
}```
``````
",Add URLPathTemplate to Route …,2015-07-08 16:50:50+00:00,2016-03-05 22:20:54+00:00,2016-03-05 13:56:38+00:00,2016-03-05 13:56:38+00:00,False
0d60c4bfebed9448afb78ab65727a497cc2d9f3d,39498612,104,closed,"to make it easier to generate a API page that lists all routes by template

This works well with https://github.com/gorilla/mux/pull/83 so you can do something like

`````` go
func Index(router *mux.Router) *index {
    return &index{router}
}

type index struct {
    router *mux.Router
}

func (h *index) ServeHTTP(rw http.ResponseWriter, req *http.Request) {
    h.router.Walk(func(route *mux.Route, router *mux.Router, ancestors []*mux.Route) error {
        path, _ := route.URLPathTemplate()
        fmt.Fprintf(rw, ""%s\n"", path)
        return nil
    })
}```
``````
",Add URLPathTemplate to Route …,2015-07-08 16:50:50+00:00,2016-03-05 22:20:54+00:00,2016-03-05 13:56:38+00:00,2016-03-05 13:56:38+00:00,False
16507e2c476babc0abccdb1ed84165067c492361,39498612,104,closed,"to make it easier to generate a API page that lists all routes by template

This works well with https://github.com/gorilla/mux/pull/83 so you can do something like

`````` go
func Index(router *mux.Router) *index {
    return &index{router}
}

type index struct {
    router *mux.Router
}

func (h *index) ServeHTTP(rw http.ResponseWriter, req *http.Request) {
    h.router.Walk(func(route *mux.Route, router *mux.Router, ancestors []*mux.Route) error {
        path, _ := route.URLPathTemplate()
        fmt.Fprintf(rw, ""%s\n"", path)
        return nil
    })
}```
``````
",Add URLPathTemplate to Route …,2015-07-08 16:50:50+00:00,2016-03-05 22:20:54+00:00,2016-03-05 13:56:38+00:00,2016-03-05 13:56:38+00:00,False
5f42f0f524cc51ac5f74cdedf0298bed528981f2,61005217,149,closed,,[docs] Add http://www.gorillatoolkit.org/pkg/mux to README.,2016-02-28 20:26:25+00:00,2016-02-28 20:30:00+00:00,2016-02-28 20:29:58+00:00,2016-02-28 20:29:58+00:00,False
7872f90afae404a743afc2e74ef5e21797879951,60906190,148,closed,,Update .travis.yml to build Go 1.6,2016-02-26 21:23:42+00:00,2016-02-26 21:29:40+00:00,2016-02-26 21:29:39+00:00,2016-02-26 21:29:39+00:00,False
78fb8eb962166e2ed581b9e30619fc353d2758b3,57004686,144,closed,"This is an alternative way to fix #62 . Current fix uses named groups and access matches via SubexpNames. Alternative is to wrap regexp expressions in normal groups iff whole expression is not already in a group. To access only mux provided group matches it is enough to use non overlapping ranges from FindStringSubmatchIndex. Adding 2 benchamrks shows runtime speedup and decreased allocations:

```
benchmark                             old ns/op     new ns/op     delta
BenchmarkMux-4                        4916          4179          -14.99%
BenchmarkMuxAlternativeInRegexp-4     7817          6198          -20.71%
BenchmarkManyPathVariables-4          9885          8625          -12.75%

benchmark                             old allocs     new allocs     delta
BenchmarkMux-4                        11             8              -27.27%
BenchmarkMuxAlternativeInRegexp-4     22             16             -27.27%
BenchmarkManyPathVariables-4          23             12             -47.83%

benchmark                             old bytes     new bytes     delta
BenchmarkMux-4                        832           768           -7.69%
BenchmarkMuxAlternativeInRegexp-4     1728          1536          -11.11%
BenchmarkManyPathVariables-4          1223          967           -20.93%
```

[old.txt](https://github.com/gorilla/mux/files/102369/old.txt)
[new.txt](https://github.com/gorilla/mux/files/102370/new.txt)
",Alternative fix for #62 with speedup,2016-01-24 14:44:28+00:00,2016-03-07 22:02:07+00:00,2016-02-28 20:22:47+00:00,2016-02-28 20:22:47+00:00,False
f48927253fa183f81eda684da508ba9226b87e9f,57004686,144,closed,"This is an alternative way to fix #62 . Current fix uses named groups and access matches via SubexpNames. Alternative is to wrap regexp expressions in normal groups iff whole expression is not already in a group. To access only mux provided group matches it is enough to use non overlapping ranges from FindStringSubmatchIndex. Adding 2 benchamrks shows runtime speedup and decreased allocations:

```
benchmark                             old ns/op     new ns/op     delta
BenchmarkMux-4                        4916          4179          -14.99%
BenchmarkMuxAlternativeInRegexp-4     7817          6198          -20.71%
BenchmarkManyPathVariables-4          9885          8625          -12.75%

benchmark                             old allocs     new allocs     delta
BenchmarkMux-4                        11             8              -27.27%
BenchmarkMuxAlternativeInRegexp-4     22             16             -27.27%
BenchmarkManyPathVariables-4          23             12             -47.83%

benchmark                             old bytes     new bytes     delta
BenchmarkMux-4                        832           768           -7.69%
BenchmarkMuxAlternativeInRegexp-4     1728          1536          -11.11%
BenchmarkManyPathVariables-4          1223          967           -20.93%
```

[old.txt](https://github.com/gorilla/mux/files/102369/old.txt)
[new.txt](https://github.com/gorilla/mux/files/102370/new.txt)
",Alternative fix for #62 with speedup,2016-01-24 14:44:28+00:00,2016-03-07 22:02:07+00:00,2016-02-28 20:22:47+00:00,2016-02-28 20:22:47+00:00,False
